Date,Sector,Price,Volume,%Change,Volatility
43594,Materials ,340.41,18.174,-0.01256019,0.024606994
43593,Materials ,343.17,20.307,0.00810787,0.014614526
43592,Materials ,343.52,28.712,0.001019903,0.00501195
43591,Materials ,349.89,19.701,0.018543316,0.012390925
43588,Materials ,354.79,20.045,0.014004401,0.003209497
43587,Materials ,351.31,23.906,-0.009808619,0.016838348
43586,Materials ,353.23,21.124,0.005465259,0.010800263
43585,Materials ,359.84,28.197,0.01871302,0.009367582
43584,Materials ,356.71,19.257,-0.00869831,0.019382737
43581,Materials ,357.37,17.791,0.001850242,0.007458953
43580,Materials ,354.45,25.035,-0.008170803,0.007085949
43579,Materials ,359.1,22.835,0.013118917,0.015054105
43578,Materials ,361.14,20.188,0.005680869,0.005259494
43577,Materials ,359.56,19.004,-0.004375035,0.007110598
43573,Materials ,362,29.433,0.006786072,0.007892094
43572,Materials ,361.59,67.036,-0.001132597,0.005599344
43571,Materials ,363.8,20.085,0.006111895,0.005122629
43570,Materials ,362.09,20.132,-0.004700385,0.007645436
43567,Materials ,363.77,20.664,0.00463973,0.006604459
43566,Materials ,359.06,16.496,-0.012947742,0.012436221
43565,Materials ,359.27,14.161,0.00058486,0.009568995
43564,Materials ,359.38,15.065,0.000306176,0.000197059
43563,Materials ,362.21,16.222,0.007874673,0.005351735
43560,Materials ,362.03,18.636,-0.000496949,0.005919631
43559,Materials ,362.21,21.514,0.000497196,0.000702967
43558,Materials ,358.6,25.814,-0.009966594,0.007399017
43557,Materials ,353.9,23.131,-0.013106525,0.002220267
43556,Materials ,352.48,25.692,-0.004012433,0.006430494
43553,Materials ,347.27,23.248,-0.01478098,0.007614513
43552,Materials ,344.67,15.332,-0.00748697,0.005157644
43551,Materials ,341.42,17.261,-0.009429309,0.001373441
43550,Materials ,341.72,19.23,0.000878683,0.007288851
43549,Materials ,339.78,18.933,-0.005677163,0.004635683
43546,Materials ,340.33,23.75,0.001618694,0.00515895
43545,Materials ,350.83,17.497,0.030852408,0.020671357
43544,Materials ,347.21,19.644,-0.010318388,0.029112149
43543,Materials ,347.38,18.38,0.000489617,0.007642414
43542,Materials ,347.89,19.438,0.001468133,0.000691915
43539,Materials ,347.35,54.708,-0.001552215,0.002135708
43538,Materials ,346.65,20.643,-0.002015258,0.000327421
43537,Materials ,349.42,19.584,0.007990769,0.00707533
43536,Materials ,347.59,20.483,-0.00523725,0.009353622
43535,Materials ,346.43,21.079,-0.003337265,0.001343492
43532,Materials ,341.6,17.947,-0.013942211,0.007498829
43531,Materials ,340.9,19.285,-0.00204918,0.008409642
43530,Materials ,343.96,16.261,0.008976239,0.007796149
43529,Materials ,343.29,17.44,-0.001947901,0.007724534
43528,Materials ,345.03,19.633,0.005068601,0.004961416
43525,Materials ,343.5,19.568,-0.004434397,0.006719634
43524,Materials ,344.05,24.63,0.001601164,0.004267786
43523,Materials ,348.46,15.857,0.012817904,0.007931433
43522,Materials ,349.35,16.043,0.002554095,0.007257609
43521,Materials ,351.44,18.127,0.005982539,0.002424276
43518,Materials ,349.17,20.712,-0.00645914,0.008797595
43517,Materials ,347.76,19.432,-0.004038148,0.0017119
43516,Materials ,349.18,24.673,0.004083276,0.005742714
43515,Materials ,343.39,23.925,-0.016581706,0.014612349
43511,Materials ,341.41,20.885,-0.005766039,0.007647832
43510,Materials ,336.83,17.258,-0.013414956,0.005408601
43509,Materials ,338.7,19.973,0.005551762,0.013411495
43508,Materials ,338.35,17.273,-0.001033363,0.004656386
43507,Materials ,330.92,19.311,-0.021959509,0.01479702
43504,Materials ,330.3,17.68,-0.001873565,0.014202908
43503,Materials ,330.47,19.328,0.000514684,0.001688747
43502,Materials ,335.12,16.659,0.014070869,0.00958567
43501,Materials ,337.41,23.031,0.006833373,0.005117682
43500,Materials ,334.73,21.716,-0.007942859,0.010448374
43497,Materials ,335.49,23.288,0.002270487,0.007221926
43496,Materials ,333.98,32.872,-0.004500879,0.004788079
43495,Materials ,339.2,22.135,0.015629678,0.014234454
43494,Materials ,335.79,21.245,-0.010053066,0.018160443
43493,Materials ,332.44,24.938,-0.009976473,0.0000541592
43490,Materials ,332.71,19.692,0.000812177,0.007628728
43489,Materials ,326.45,24.673,-0.018815184,0.01387864
43488,Materials ,328.28,19.434,0.005605759,0.017268215
43487,Materials ,330.42,22.76,0.006518825,0.000645635
43483,Materials ,335,24.463,0.013861146,0.005191805
43482,Materials ,329.6,18.907,-0.016119403,0.02119945
43481,Materials ,324.14,18.497,-0.016565534,0.000315462
43480,Materials ,322.82,17.257,-0.004072314,0.00883404
43479,Materials ,324.92,20.975,0.006505173,0.007479413
43476,Materials ,327.44,14.372,0.007755755,0.000884295
43475,Materials ,328.76,18.965,0.004031273,0.002633607
43474,Materials ,325.92,15.469,-0.008638521,0.008958897
43473,Materials ,325.66,20.792,-0.000797742,0.005544268
43472,Materials ,322.39,17.938,-0.010041147,0.006536075
43469,Materials ,321.35,24.626,-0.003225907,0.004819103
43468,Materials ,309.26,20.391,-0.03762253,0.024322086
43467,Materials ,318.05,21.006,0.028422686,0.04670102
43465,Materials ,316.62,18.605,-0.004496148,0.023277131
43462,Materials ,314.1,16.879,-0.007959068,0.002448654
43461,Materials ,316.01,21.442,0.006080866,0.009927732
43460,Materials ,310.28,20.726,-0.018132338,0.01712132
43458,Materials ,296.58,12.791,-0.044153668,0.018399859
43455,Materials ,304.67,72.049,0.027277632,0.050509556
43454,Materials ,307.59,30.205,0.00958414,0.012511188
43453,Materials ,311.57,24.954,0.012939302,0.002372458
43452,Materials ,315.65,24.953,0.013094971,0.000110074
43451,Materials ,313.88,23.716,-0.005607477,0.013224627
43448,Materials ,319.86,21.982,0.019051867,0.017436789
43447,Materials ,322.51,18.392,0.008284875,0.007613413
43446,Materials ,326.21,19.555,0.011472512,0.002254
43445,Materials ,323.13,16.388,-0.009441771,0.014788631
43444,Materials ,324.34,20.851,0.003744623,0.009324188
43441,Materials ,323.38,23.049,-0.002959857,0.004740783
43440,Materials ,331.81,26.34,0.026068402,0.020526079
43438,Materials ,336.38,23.585,0.013772942,0.008694203
43437,Materials ,347.07,22.196,0.031779535,0.012732584
43434,Materials ,341.11,28.197,-0.017172328,0.034614195
43433,Materials ,339.66,15.815,-0.004250828,0.00913688
43432,Materials ,337.8,20.201,-0.005476064,0.000866373
43431,Materials ,332.89,16.433,-0.014535228,0.006405796
43430,Materials ,337.09,16.044,0.01261678,0.019199369
43427,Materials ,333.11,7.99,-0.011806936,0.017270175
43425,Materials ,336.8,18.185,0.011077422,0.016181685
43424,Materials ,333.99,20.037,-0.00834323,0.013732475
43423,Materials ,340.32,18.767,0.018952663,0.019301112
43420,Materials ,345.15,26.745,0.014192525,0.003365926
43419,Materials ,341.9,18.002,-0.009416196,0.016693886
43418,Materials ,337.05,19.79,-0.014185434,0.003372361
43417,Materials ,337.77,17.316,0.002136182,0.011541125
43416,Materials ,338.74,16.02,0.002871777,0.000520144
43413,Materials ,343.86,19.574,0.015114837,0.008657151
43412,Materials ,348.64,17.611,0.013901006,0.000858308
43411,Materials ,350.54,20.998,0.005449748,0.005975942
43410,Materials ,343.99,18.247,-0.018685457,0.017066167
43409,Materials ,338.88,18.582,-0.014855083,0.002708483
43406,Materials ,337.57,21.679,-0.003865675,0.007770685
43405,Materials ,338.6,23.563,0.003051219,0.004890983
43404,Materials ,328.69,37.398,-0.029267572,0.022852837
43403,Materials ,324.31,62.04,-0.013325626,0.011272658
43402,Materials ,317.15,25.754,-0.022077642,0.00618861
43399,Materials ,318.04,43.186,0.002806243,0.017595564
43398,Materials ,320.13,26.344,0.0065715,0.002662439
43397,Materials ,315.78,29.953,-0.01358823,0.014255082
43396,Materials ,326.05,22.931,0.032522642,0.03260531
43395,Materials ,329.85,19.733,0.011654654,0.014755896
43392,Materials ,332.92,19.18,0.009307261,0.001659858
43391,Materials ,335.23,17.089,0.006938604,0.001674893
43390,Materials ,339.1,17.712,0.011544313,0.003256728
43389,Materials ,341.93,15.637,0.008345621,0.002261817
43388,Materials ,335.84,17.778,-0.017810663,0.018495286
43385,Materials ,337.46,22.756,0.004823726,0.01600493
43384,Materials ,336.06,26.884,-0.00414864,0.00634442
43383,Materials ,340.13,25.186,0.012110933,0.011497254
43382,Materials ,348.98,20.789,0.026019463,0.009834816
43381,Materials ,361.25,16.422,0.035159608,0.006463058
43378,Materials ,361.28,19.61,0.000083045,0.024802876
43377,Materials ,364.22,17.363,0.008137733,0.005695524
43376,Materials ,365.75,21.171,0.004200758,0.002783862
43375,Materials ,368.55,15.285,0.007655502,0.002442873
43374,Materials ,366.91,15.269,-0.004449871,0.008559792
43371,Materials ,363.12,19.567,-0.010329509,0.004157532
43370,Materials ,365.6,17.18,0.006829698,0.012133391
43369,Materials ,369.2,18.257,0.009846827,0.002133432
43368,Materials ,373.03,17.146,0.010373781,0.000372613
43367,Materials ,374.81,17.808,0.004771734,0.003961245
43364,Materials ,380.16,64.403,0.014273899,0.006719045
43363,Materials ,381.03,18.033,0.00228851,0.00847495
43362,Materials ,377.06,16.998,-0.010419127,0.008985656
43361,Materials ,372.89,14.596,-0.011059248,0.000452634
43360,Materials ,372.7,14.277,-0.000509534,0.007459774
43357,Materials ,371.61,13.289,-0.002924604,0.001707713
43356,Materials ,371.77,14.22,0.000430559,0.002372459
43355,Materials ,370.57,17.602,-0.003227802,0.002586852
43354,Materials ,370.53,15.494,-0.000107942,0.002206074
43353,Materials ,369.83,13.835,-0.001889186,0.00125953
43350,Materials ,369.51,16.904,-0.000865262,0.000724023
43349,Materials ,371.5,15.334,0.005385511,0.004419964
43348,Materials ,370.84,18.864,-0.001776581,0.005064364
43347,Materials ,368.59,17.532,-0.006067307,0.003034001
43343,Materials ,371.6,18.682,0.008166255,0.010064648
43342,Materials ,372.56,13.596,0.002583423,0.003947658
43341,Materials ,377.29,12.299,0.012695942,0.00715063
43340,Materials ,374.55,11.414,-0.007262318,0.014112621
43339,Materials ,375.85,11.666,0.003470832,0.007589483
43336,Materials ,370.4,12.842,-0.014500466,0.012707626
43335,Materials ,365.95,13.825,-0.012014039,0.001758169
43334,Materials ,368.52,9.71,0.007022817,0.01346109
43333,Materials ,370.17,12.91,0.004477369,0.001799904
43332,Materials ,368.75,13.207,-0.003836075,0.005878493
43329,Materials ,366.13,22.34,-0.007105085,0.002311539
43328,Materials ,363.45,14.276,-0.007319804,0.00015183
43327,Materials ,361.22,19.878,-0.006135645,0.000837328
43326,Materials ,366.91,12.806,0.015752173,0.015477024
43325,Materials ,364.13,15.788,-0.00757679,0.016496068
43322,Materials ,367.96,12.151,0.010518222,0.012795105
43321,Materials ,373.3,11.932,0.014512447,0.002824344
43320,Materials ,371.45,13.089,-0.0049558,0.013766129
43319,Materials ,372.59,13.733,0.003069054,0.005674428
43318,Materials ,371.64,13.93,-0.00254972,0.003973073
43315,Materials ,371.26,15.023,-0.001022495,0.001079911
43314,Materials ,368.08,17.044,-0.008565426,0.005333658
43313,Materials ,370.74,16.17,0.00722669,0.011166712
43312,Materials ,374.38,16.72,0.009818201,0.001832475
43311,Materials ,371.05,11.547,-0.008894706,0.013232024
43308,Materials ,371.89,13.105,0.002263846,0.007890288
43307,Materials ,373.23,16.35,0.003603216,0.000947078
43306,Materials ,370.98,16.446,-0.006028454,0.006810619
43305,Materials ,368.12,15.964,-0.00770931,0.001188545
43304,Materials ,363.41,13.972,-0.012794741,0.003595942
43301,Materials ,365.25,16.014,0.005063152,0.012627437
43300,Materials ,366.75,17.473,0.004106776,0.00067626
43299,Materials ,368.99,13.7,0.006107703,0.001414869
43298,Materials ,368.93,13.318,-0.000162606,0.004433778
43297,Materials ,364.13,12.953,-0.013010598,0.009084902
43294,Materials ,367.05,12.511,0.008019114,0.014870252
43293,Materials ,367.07,13.157,0.0000544885,0.005631841
43292,Materials ,366.27,15.005,-0.002179421,0.001579612
43291,Materials ,372.55,12.629,0.017145821,0.01366501
43290,Materials ,369.46,13.256,-0.008294189,0.017988804
43287,Materials ,366.01,14.163,-0.009337953,0.000738053
43286,Materials ,364.28,15.515,-0.004726647,0.003260686
43284,Materials ,360.8,9.693,-0.009553091,0.003412811
43283,Materials ,361.98,12.344,0.00327051,0.009067655
43280,Materials ,363.65,18.642,0.004613515,0.000949648
43279,Materials ,362.82,13.151,-0.002282414,0.004876158
43278,Materials ,361.23,16.031,-0.004382338,0.00148487
43277,Materials ,362.55,13.56,0.003654182,0.005682678
43276,Materials ,361.24,15.803,-0.003613295,0.005138882
43273,Materials ,366.59,40.081,0.014810099,0.013027306
43272,Materials ,361.61,14.763,-0.013584659,0.020078125
43271,Materials ,365.24,12.567,0.010038439,0.016704053
43270,Materials ,366.67,17.314,0.003915234,0.00432976
43269,Materials ,373.45,14.781,0.018490741,0.01030644
43266,Materials ,374.44,48.945,0.002650957,0.011200418
43265,Materials ,376.8,14.9,0.006302745,0.002582204
43264,Materials ,376.45,13.646,-0.000928875,0.005113528
43263,Materials ,380.57,13.124,0.010944349,0.008395637
43262,Materials ,380,12.644,-0.001497753,0.008797895
43259,Materials ,379.64,14.151,-0.000947368,0.000389181
43258,Materials ,378.65,15.03,-0.002607734,0.001174056
43257,Materials ,380.7,50.383,0.005413971,0.005672202
43256,Materials ,373.73,17.688,-0.018308379,0.016774235
43255,Materials ,370.91,13.988,-0.007545554,0.007610467
43252,Materials ,368.82,16.38,-0.00563479,0.001351114
43251,Materials ,363.22,31.511,-0.015183558,0.006751999
43250,Materials ,366.39,13.992,0.008727493,0.016907667
43249,Materials ,362.49,19.567,-0.010644395,0.013697994
43245,Materials ,369.02,12.513,0.01801429,0.020264751
43244,Materials ,370.91,13.901,0.005121674,0.009116457
43243,Materials ,372.49,16.937,0.004259793,0.000609441
43242,Materials ,373.17,18.16,0.001825552,0.001721268
43241,Materials ,376.6,13.563,0.009191521,0.005208527
43238,Materials ,374.52,16.665,-0.005523101,0.01040481
43237,Materials ,373.98,16.44,-0.001441846,0.002885884
43236,Materials ,373.2,18.859,-0.002085673,0.000455255
43235,Materials ,368.96,17.092,-0.0113612,0.006558788
43234,Materials ,370.04,15.684,0.002927147,0.010103387
43231,Materials ,368.61,14.162,-0.003864447,0.004802382
43230,Materials ,368.75,15.901,0.000379805,0.00300114
43229,Materials ,365.9,16.528,-0.007728814,0.005733659
43228,Materials ,360.81,17.861,-0.013910905,0.004371399
43227,Materials ,361.71,15.545,0.002494388,0.011600293
43224,Materials ,361.6,13.778,-0.000304111,0.001978837
43223,Materials ,357.04,20.008,-0.012610619,0.008702016
43222,Materials ,355.82,19.148,-0.003416984,0.006500882
43221,Materials ,356.67,16.146,0.002388848,0.004105343
43220,Materials ,356.71,21.546,0.000112148,0.00160987
43217,Materials ,361.4,14.403,0.013147935,0.009217693
43216,Materials ,362.25,19.961,0.002351965,0.007633904
43215,Materials ,360.17,18.17,-0.005741891,0.00572322
43214,Materials ,358.25,27.034,-0.005330816,0.000290674
43213,Materials ,368.15,14.471,0.027634334,0.023309881
43210,Materials ,369.26,19.411,0.003015075,0.017408444
43209,Materials ,371.51,15.267,0.006093268,0.002176611
43208,Materials ,375.54,17.516,0.010847622,0.003361836
43207,Materials ,372.82,14.126,-0.007242904,0.012791933
43206,Materials ,368.68,13.802,-0.011104554,0.0027306
43203,Materials ,363.65,14.008,-0.013643268,0.001795141
43202,Materials ,364.03,15.111,0.001044961,0.010386146
43201,Materials ,360.17,14.816,-0.010603522,0.008236721
43200,Materials ,363.01,17.469,0.007885165,0.013073476
43199,Materials ,355.62,19.545,-0.020357566,0.019970627
43196,Materials ,353.79,19.432,-0.005145942,0.010756242
43195,Materials ,362.6,18.266,0.024901778,0.021246947
43194,Materials ,355.95,19.429,-0.018339768,0.030576391
43193,Materials ,353.65,16.884,-0.006461582,0.008399146
43192,Materials ,348.61,18.329,-0.014251378,0.005508218
43188,Materials ,356.34,19.045,0.022173776,0.025756474
43187,Materials ,349.77,19.297,-0.018437447,0.028716471
43186,Materials ,354.48,19.588,0.013465992,0.022559138
43185,Materials ,358.02,17.328,0.009986459,0.002460401
43182,Materials ,351.03,19.163,-0.019524049,0.02086708
43181,Materials ,358,18.798,0.019855853,0.027845796
43180,Materials ,368.94,15.516,0.030558659,0.007568027
43179,Materials ,364.89,18.812,-0.010977395,0.029370425
43178,Materials ,365.21,18.972,0.000876977,0.008382306
43175,Materials ,370.81,50.541,0.015333644,0.010222407
43174,Materials ,370.59,15.801,-0.000593296,0.011262047
43173,Materials ,375.38,15.974,0.012925335,0.009559116
43172,Materials ,380.4,13.945,0.013373115,0.000316628
43171,Materials ,381.97,15.461,0.004127234,0.006537825
43168,Materials ,383.11,17.755,0.002984528,0.000808016
43167,Materials ,376.16,16.285,-0.018141004,0.014938007
43166,Materials ,375.63,18.821,-0.001408975,0.011831331
43165,Materials ,377.17,18.721,0.004099779,0.003895277
43164,Materials ,373.12,21.337,-0.010737864,0.010491798
43161,Materials ,368.11,20.174,-0.013427316,0.00190173
43160,Materials ,369.05,19.889,0.002553585,0.011300203
43159,Materials ,372.92,25.716,0.010486384,0.005609336
43158,Materials ,379.68,17.321,0.018127212,0.005402882
43157,Materials ,385.39,16.104,0.01503898,0.00218371
43154,Materials ,383.58,14.761,-0.004696541,0.013955121
43153,Materials ,378.2,17.429,-0.014025757,0.006596752
43152,Materials ,375.6,17.136,-0.006874669,0.005056583
43151,Materials ,377.05,18.171,0.00386049,0.007590904
43147,Materials ,378.85,22.26,0.004773903,0.00064588
43146,Materials ,380.08,17.572,0.003246668,0.001079918
43145,Materials ,377.5,23,-0.006788045,0.007095613
43144,Materials ,372.62,17.363,-0.012927152,0.004341005
43143,Materials ,373.67,22.849,0.002817884,0.011133422
43140,Materials ,366.02,27.588,-0.02047261,0.016468866
43139,Materials ,359.85,25.989,-0.016857002,0.00255662
43138,Materials ,373.14,24.251,0.036932055,0.038034607
43137,Materials ,376.38,37.559,0.008683068,0.01997505
43136,Materials ,366.09,32.042,-0.027339391,0.025471725
43133,Materials ,378.94,22.212,0.035100658,0.044151782
43132,Materials ,389.06,18.44,0.026706075,0.005935867
43131,Materials ,394.5,24.523,0.013982419,0.008996983
43130,Materials ,394.14,17.719,-0.000912548,0.010532332
43129,Materials ,397.03,17.154,0.00733242,0.005830072
43126,Materials ,401.59,16.03,0.011485278,0.002936514
43125,Materials ,399.95,20.968,-0.004083767,0.011008977
43124,Materials ,397.14,19.486,-0.007025878,0.002080387
43123,Materials ,395.69,18.249,-0.003651105,0.002386325
43122,Materials ,395.8,18.144,0.000277995,0.002778294
43119,Materials ,396.62,25.522,0.002071753,0.001268378
43118,Materials ,394.26,25.804,-0.00595028,0.005672434
43117,Materials ,394.53,18.147,0.000684827,0.004691729
43116,Materials ,392.6,24.735,-0.004891897,0.003943339
43112,Materials ,397.22,17.854,0.011767702,0.011780116
43111,Materials ,396.47,15.442,-0.001888122,0.009656126
43110,Materials ,391.48,19.067,-0.012586072,0.007564593
43109,Materials ,393.75,19.776,0.005798508,0.012999861
43108,Materials ,394.56,16.206,0.002057143,0.002645545
43105,Materials ,394.19,15.733,-0.000937753,0.002117711
43104,Materials ,390.73,17.681,-0.008777493,0.005543533
43103,Materials ,387.49,16.397,-0.008292171,0.000343174
43102,Materials ,384.63,19.901,-0.007380836,0.000644411
44601,Utilities ,349.11,26.195,0,0
44600,Utilities ,347.59,25.378,-0.004353929,0.003078692
44599,Utilities ,347.22,29.808,-0.001064473,0.002325997
44596,Utilities ,347.9,31.975,0.001958413,0.002137503
44595,Utilities ,350.71,32.269,0.008077034,0.004326518
44594,Utilities ,352.25,49.544,0.004391092,0.002606354
44593,Utilities ,347.18,30.28,-0.014393187,0.013282491
44592,Utilities ,351.67,57.597,0.012932773,0.019322371
44589,Utilities ,345.28,31.828,-0.018170444,0.021993295
44588,Utilities ,341.25,30.751,-0.011671687,0.004595315
44587,Utilities ,338.6,32.235,-0.007765568,0.002762043
44586,Utilities ,341.02,34.879,0.007147076,0.010544832
44585,Utilities ,346.45,39.93,0.01592282,0.006205388
44582,Utilities ,350.05,32.147,0.01039111,0.00391151
44581,Utilities ,350.69,26.242,0.00182831,0.006054814
44580,Utilities ,350.19,23.834,-0.001425761,0.002300976
44579,Utilities ,348.59,26.781,-0.004568948,0.002222569
44575,Utilities ,352.83,27.203,0.012163286,0.011831477
44574,Utilities ,355.14,24.022,0.006547062,0.00397127
44573,Utilities ,353.54,22.403,-0.004505266,0.007815176
44572,Utilities ,352.29,25.498,-0.003535668,0.000685609
44571,Utilities ,355.56,28.774,0.009282126,0.009063549
44568,Utilities ,357.85,26.796,0.006440544,0.002009301
44567,Utilities ,355.17,23.687,-0.007489171,0.009849797
44566,Utilities ,358.95,29.962,0.010642791,0.012821233
44565,Utilities ,359.12,31.165,0.000473604,0.007190701
44564,Utilities ,360.29,23.263,0.003257964,0.00196884
44561,Utilities ,363.71,19.173,0.009492353,0.004408379
44560,Utilities ,362.53,14.214,-0.003244343,0.009006204
44559,Utilities ,361.29,14.728,-0.003420407,0.000124496
44558,Utilities ,359.45,11.415,-0.005092862,0.001182604
44557,Utilities ,356.13,13.761,-0.009236333,0.002929877
44553,Utilities ,354.37,16.825,-0.004942016,0.003036541
44552,Utilities ,354.49,16.279,0.000338629,0.00373398
44551,Utilities ,353.08,24.775,-0.003977545,0.003051996
44550,Utilities ,353.67,25.891,0.001671009,0.003994131
44547,Utilities ,353.51,86.314,-0.000452399,0.001501477
44546,Utilities ,358.96,24.57,0.01541682,0.011221232
44545,Utilities ,357.21,24.768,-0.004875195,0.014348621
44544,Utilities ,351.31,29.343,-0.016516895,0.008231925
44543,Utilities ,353.54,28.547,0.00634767,0.016167689
44540,Utilities ,349.3,19.579,-0.011992985,0.012968802
44539,Utilities ,347.33,20.979,-0.005639851,0.004492344
44538,Utilities ,348.03,22.726,0.002015374,0.005413062
44537,Utilities ,348.43,25.932,0.001149326,0.000612389
44536,Utilities ,345.83,29.647,-0.007462044,0.006089158
44533,Utilities ,340.61,26.92,-0.015094121,0.005396694
44532,Utilities ,337.18,28.545,-0.010070168,0.003552471
44531,Utilities ,333.13,28.781,-0.012011389,0.00137265
44530,Utilities ,332.59,67.09,-0.001620989,0.007347122
44529,Utilities ,342.6,24.233,0.030097117,0.022428087
44526,Utilities ,337.32,14.364,-0.015411559,0.032179493
44524,Utilities ,342.83,16.572,0.016334638,0.022447951
44523,Utilities ,343.05,17.932,0.000641717,0.01109657
44522,Utilities ,342.65,22.704,-0.001166011,0.001278257
44519,Utilities ,340.62,35.644,-0.005924413,0.003364698
44518,Utilities ,338.66,19.007,-0.005754213,0.000120349
44517,Utilities ,340.48,19.126,0.005374122,0.007868921
44516,Utilities ,340.02,18.457,-0.001351034,0.004755403
44515,Utilities ,341.93,19.821,0.005617317,0.004927368
44512,Utilities ,337.52,20.258,-0.012897377,0.013091865
44511,Utilities ,338.15,18.216,0.001866556,0.010439677
44510,Utilities ,340.19,19.81,0.006032826,0.002945997
44509,Utilities ,337.81,22.699,-0.00699609,0.009212835
44508,Utilities ,336.35,24.332,-0.004321956,0.001890898
44505,Utilities ,341.3,20.89,0.014716813,0.013462443
44504,Utilities ,338.3,23.165,-0.008789921,0.016621771
44503,Utilities ,340.25,21.695,0.005764115,0.010291257
44502,Utilities ,341.35,23.195,0.003232917,0.001789827
44501,Utilities ,341.18,18.948,-0.000498023,0.002638173
44498,Utilities ,339.84,28.859,-0.003927546,0.002425039
44497,Utilities ,342,17.883,0.006355932,0.007271517
44496,Utilities ,339.8,18.17,-0.006432749,0.009042963
44495,Utilities ,342.08,18.981,0.006709829,0.009293206
44494,Utilities ,340.16,15.862,-0.005612722,0.00871336
44491,Utilities ,341.64,14.738,0.004350894,0.00704534
44490,Utilities ,340.05,17.196,-0.004654022,0.006367437
44489,Utilities ,339.98,18.811,-0.000205852,0.003145331
44488,Utilities ,334.76,18.181,-0.015353844,0.010711248
44487,Utilities ,330.59,22.644,-0.012456685,0.002048601
44484,Utilities ,333.81,52.604,0.009740162,0.015695541
44483,Utilities ,334.57,22.606,0.002276744,0.005277433
44482,Utilities ,330.6,22.663,-0.011865977,0.010000414
44481,Utilities ,326.88,21.579,-0.011252269,0.000433958
44480,Utilities ,324.72,22.355,-0.00660793,0.003284044
44477,Utilities ,329.15,18.329,0.013642523,0.014319232
44476,Utilities ,331.58,22.615,0.007382652,0.004426397
44475,Utilities ,333.36,21.905,0.005368237,0.001424407
44474,Utilities ,328.33,25.579,-0.015088793,0.014465305
44473,Utilities ,328.95,27.954,0.001888344,0.012004649
44470,Utilities ,324.46,26.034,-0.013649491,0.010986908
44469,Utilities ,324.58,33.125,0.000369845,0.009913168
44468,Utilities ,327.29,21.37,0.008349251,0.005642292
44467,Utilities ,323.09,28.204,-0.012832656,0.01497787
44466,Utilities ,327.09,24.828,0.012380451,0.017828359
44463,Utilities ,331.08,19.601,0.012198477,0.000128675
44462,Utilities ,331.59,21.318,0.001540413,0.00753639
44461,Utilities ,333.26,21.883,0.00503634,0.002471994
44460,Utilities ,333.62,24.879,0.001080238,0.002797387
44459,Utilities ,334.42,30.161,0.002397938,0.000931755
44456,Utilities ,335.11,87.538,0.002063274,0.000236643
44455,Utilities ,340.51,24.546,0.016114112,0.009935443
44454,Utilities ,343.31,28.109,0.00822296,0.005579887
44453,Utilities ,343.82,21.909,0.001485538,0.004764077
44452,Utilities ,345.22,22.682,0.004071898,0.001828833
44449,Utilities ,345.86,20.736,0.00185389,0.001568368
44448,Utilities ,350.71,20.493,0.014023015,0.008604871
44447,Utilities ,352.77,21.228,0.005873799,0.005762366
44446,Utilities ,346.57,24.479,-0.017575191,0.016580939
44442,Utilities ,351.39,19.109,0.013907724,0.022261783
44441,Utilities ,354.23,18.257,0.008082188,0.004119276
44440,Utilities ,351.38,18.727,-0.00804562,0.011404082
44439,Utilities ,346.86,32.621,-0.012863567,0.003406803
44438,Utilities ,347.19,15.492,0.000951392,0.009768651
44435,Utilities ,346.58,17.443,-0.001756963,0.001915097
44434,Utilities ,346.69,16.052,0.000317387,0.001466787
44433,Utilities ,347.9,21.153,0.00349015,0.002243482
44432,Utilities ,347.2,19.331,-0.002012072,0.003890659
44431,Utilities ,349.4,19.655,0.006336406,0.005903265
44428,Utilities ,354.06,32.972,0.013337149,0.004950273
44427,Utilities ,349.79,21.109,-0.012060103,0.017958569
44426,Utilities ,348.45,20.267,-0.00383087,0.005818946
44425,Utilities ,350.09,19.317,0.004706558,0.006036873
44424,Utilities ,350.05,19.56,-0.000114256,0.00340883
44421,Utilities ,347.79,14.544,-0.006456221,0.004484446
44420,Utilities ,345.84,17.076,-0.005606832,0.000600609
44419,Utilities ,345.84,19.349,0,0.003964629
44418,Utilities ,342.69,15.907,-0.009108258,0.006440511
44417,Utilities ,342.36,18.445,-0.000962969,0.005759589
44414,Utilities ,342.76,19.582,0.001168361,0.001507078
44413,Utilities ,343.05,21.769,0.000846073,0.000227892
44412,Utilities ,339.22,25.336,-0.011164553,0.008492795
44411,Utilities ,339.68,19.533,0.001356052,0.008853405
44410,Utilities ,337.62,21.121,-0.006064531,0.005247145
44407,Utilities ,335.12,38.733,-0.007404775,0.000947695
44406,Utilities ,338.06,14.536,0.008772977,0.011439398
44405,Utilities ,337.4,17.519,-0.001952316,0.007583927
44404,Utilities ,339.73,19.509,0.00690575,0.006263599
44403,Utilities ,333.98,20.272,-0.016925205,0.01685103
44400,Utilities ,334.01,17.083,0.0000898257,0.012031444
44399,Utilities ,329.79,17.83,-0.012634352,0.008997353
44398,Utilities ,329.23,19.524,-0.00169805,0.007733133
44397,Utilities ,332.88,24.675,0.011086475,0.009040024
44396,Utilities ,331.59,28.708,-0.00387527,0.010579551
44393,Utilities ,336.94,21.761,0.016134383,0.014148961
44392,Utilities ,333.63,23.775,-0.009823707,0.018355142
